run_number,fill_number,duration,delivered_lumi,recorded_lumi,start_time,end_time,l1_triggers_counter,hlt_physics_counter,components,l1_hlt_mode_stripped,l1_key,hlt_key
325175,7334,700,1.78721875,1.64928125,2018-10-24 03:55:19,2018-10-24 04:06:59,12080346.0,68656.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v228,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325172,7334,11136,72.9396875,68.9544375,2018-10-24 00:21:29,2018-10-24 03:27:05,692526283.0,7016350.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v228,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325170,7334,28105,275.800921875,265.1640546875,2018-10-23 16:30:25,2018-10-24 00:18:50,2236336041.0,25553288.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v227,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325169,7334,578,9.0970546875,5.5468515625,2018-10-23 16:18:28,2018-10-23 16:28:06,38606244.0,526624.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v227,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325168,7334,454,7.6925546875,4.264390625,2018-10-23 16:08:41,2018-10-23 16:16:15,29746991.0,406509.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v227,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325159,7334,6082,72.3057734375,62.41458203125,2018-10-23 14:19:04,2018-10-23 16:00:26,413486810.0,7359700.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v227,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325117,7333,12704,92.91140625,87.42559375,2018-10-23 07:37:40,2018-10-23 11:09:24,894531870.0,8690547.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325114,7333,212,6.5190625,1.34990625,2018-10-23 07:24:47,2018-10-23 07:28:19,6597290.0,785520.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018_kalman_validation/v5,l1_trg_collisions2018_kalman_validation/v4,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V1
325113,7333,2830,27.0338125,21.83246875,2018-10-23 06:34:14,2018-10-23 07:21:24,103933500.0,12379477.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018_kalman_validation/v5,l1_trg_collisions2018_kalman_validation/v4,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V1
325111,7333,455,7.89196875,3.812625,2018-10-23 05:55:45,2018-10-23 06:03:20,21736421.0,2520130.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018_kalman_validation/v5,l1_trg_collisions2018_kalman_validation/v4,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V1
325110,7333,406,4.33078125,3.25115625,2018-10-23 05:47:52,2018-10-23 05:54:38,18339610.0,1967946.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018_kalman_validation/v5,l1_trg_collisions2018_kalman_validation/v4,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V1
325101,7333,11280,126.1834375,119.164796875,2018-10-23 02:07:01,2018-10-23 05:15:01,895269497.0,11296748.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325100,7333,5952,82.44821875,74.74584375,2018-10-23 00:23:42,2018-10-23 02:02:54,495467656.0,7016254.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325099,7333,9099,148.6479375,139.54712109375,2018-10-22 21:49:49,2018-10-23 00:21:28,786971973.0,16082919.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325098,7333,215,4.88075390625,1.95963671875,2018-10-22 21:45:12,2018-10-22 21:48:47,9669447.0,336636.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325097,7333,2299,27.650654296875,18.793685546875,2018-10-22 21:03:27,2018-10-22 21:41:46,98321762.0,3188567.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325057,7331,9183,128.3298515625,121.5667265625,2018-10-22 13:50:57,2018-10-22 16:24:00,678301495.0,15682596.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325022,7328,37424,452.509125,437.2701875,2018-10-21 20:52:50,2018-10-22 07:16:34,2346413454.0,50809855.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325001,7324,14078,125.9705625,121.399453125,2018-10-21 10:28:55,2018-10-21 14:23:33,1094244021.0,11859168.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
325000,7324,8689,99.47871875,95.16153125,2018-10-21 08:03:09,2018-10-21 10:27:58,688463294.0,9061724.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324999,7324,938,12.823046875,3.85059375,2018-10-21 07:46:04,2018-10-21 08:01:42,26326494.0,367331.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324998,7324,8476,124.0401875,114.58804296875,2018-10-21 05:22:15,2018-10-21 07:43:31,718425565.0,10883057.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324997,7324,3374,49.37966015625,42.2145546875,2018-10-21 04:23:27,2018-10-21 05:19:41,197749391.0,5958069.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324980,7321,54784,550.870625,528.0420625,2018-10-20 08:00:55,2018-10-20 23:13:59,4066709762.0,56423227.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324970,7320,51404,505.4301796875,486.55355859375,2018-10-19 15:41:57,2018-10-20 05:58:41,3807109452.0,52134918.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v225,l1_trg_collisions2018/v70,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324897,7317,4096,54.52974609375,51.1428359375,2018-10-19 06:29:06,2018-10-19 07:37:22,274522616.0,8089018.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v224,l1_trg_collisions2018/v69,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324878,7315,42319,424.1850625,408.7214375,2018-10-18 15:42:30,2018-10-19 03:27:49,3304996564.0,42296316.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v224,l1_trg_collisions2018/v69,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324846,7314,12295,71.0321875,68.71925,2018-10-18 10:05:13,2018-10-18 13:30:08,712386024.0,7244663.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v223,l1_trg_collisions2018/v69,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324841,7314,31428,316.577328125,303.27921875,2018-10-18 01:17:51,2018-10-18 10:01:39,2450255806.0,28984101.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v223,l1_trg_collisions2018/v69,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324840,7314,2192,32.0210859375,27.845046875,2018-10-18 00:40:17,2018-10-18 01:16:49,179732509.0,2611498.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v223,l1_trg_collisions2018/v69,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324835,7314,8584,126.4001953125,111.8069765625,2018-10-17 22:14:24,2018-10-18 00:37:28,624790305.0,14418146.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v223,l1_trg_collisions2018/v69,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324791,7310,28645,255.609890625,247.387265625,2018-10-17 10:04:00,2018-10-17 18:01:25,2164072464.0,24029475.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324785,7310,15397,196.644953125,187.237484375,2018-10-17 05:46:16,2018-10-17 10:02:53,1154082711.0,21272809.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324772,7309,4466,20.0269375,19.51340625,2018-10-17 02:47:22,2018-10-17 04:01:48,202385993.0,2079100.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324769,7309,7904,62.12234375,47.273125,2018-10-16 23:59:04,2018-10-17 02:10:48,487295338.0,4888403.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324765,7309,11174,91.60284375,88.42346875,2018-10-16 20:52:10,2018-10-16 23:58:24,895506261.0,8829406.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324764,7309,3448,32.72615625,30.303875,2018-10-16 19:53:59,2018-10-16 20:51:27,250889488.0,2946728.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324747,7309,26485,326.41775,310.441375,2018-10-16 12:31:42,2018-10-16 19:53:07,2078879259.0,34887265.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324729,7308,4924,16.6861171875,15.9713046875,2018-10-16 09:27:04,2018-10-16 10:49:08,248852749.0,2012273.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v222,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324571,7300,12575,0.013170145303,0.012989507934,2018-10-14 07:46:48,2018-10-14 11:16:23,196867360.0,19367338.0,"[CSC, CTPPS, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v221,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324564,7299,19744,0.016438955307,0.016255422592,2018-10-14 00:45:32,2018-10-14 06:14:36,296789680.0,29159397.0,"[CSC, CTPPS, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v221,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324420,7274,14834,212.97944921875,202.4651953125,2018-10-11 00:24:08,2018-10-11 04:31:22,1270418525.0,19238717.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v220,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324318,7271,7950,106.5291796875,101.288375,2018-10-09 17:52:51,2018-10-09 20:05:21,674438870.0,9504949.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v219,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324315,7271,4799,79.491635742188,70.69190057373,2018-10-09 16:25:30,2018-10-09 17:45:29,389194611.0,8369918.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v219,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324293,7270,54839,537.42075,519.02646875,2018-10-08 22:52:28,2018-10-09 14:06:27,3991254126.0,54141708.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v219,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324245,7266,39438,438.05,420.91959375,2018-10-08 01:21:44,2018-10-08 12:19:02,3116878332.0,42606481.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v219,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324237,7265,5695,80.10446875,75.995046875,2018-10-07 21:16:44,2018-10-07 22:51:39,403196784.0,11717162.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v219,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324209,7264,13103,18.361375,17.6846875,2018-10-07 13:01:29,2018-10-07 16:39:52,376196393.0,3145891.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v218,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324207,7264,805,5.7595,4.0886875,2018-10-07 12:43:36,2018-10-07 12:57:01,41565458.0,440848.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v218,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324206,7264,3329,23.11990625,17.7334375,2018-10-07 11:37:10,2018-10-07 12:32:39,179350913.0,1867073.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v218,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324205,7264,3757,25.69171875,23.24109375,2018-10-07 10:30:16,2018-10-07 11:32:53,234433994.0,2356288.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v218,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324202,7264,5571,44.3596875,39.6725625,2018-10-07 08:48:05,2018-10-07 10:20:56,192083985.0,22735551.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018_kalman_validation/v3,l1_trg_collisions2018_kalman_validation/v2,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V1
324201,7264,32112,383.55484375,366.75846875,2018-10-06 23:49:58,2018-10-07 08:45:10,2585292286.0,37558609.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v217,l1_trg_collisions2018/v68,/cdaq/physics/Run2018/2e34/v3.6.1/HLT/V2
324077,7259,17818,290.93775,245.015953125,2018-10-04 21:59:31,2018-10-05 02:56:29,1370072613.0,28039046.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v215,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
324022,7256,14182,136.6294375,131.74846875,2018-10-04 06:49:31,2018-10-04 10:45:53,1073136855.0,12409346.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v215,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
324021,7256,19026,271.7761875,254.736015625,2018-10-04 01:31:12,2018-10-04 06:48:18,1464086461.0,28844952.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v215,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
